Timestamp,AvailabilityZone,InstanceType,ProductDescription,SpotPrice,Timestamp
2018-08-14 11:48:39+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0559,2018-08-14 11:48:39+00:00
2018-08-14 11:40:16+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1569,2018-08-14 11:40:16+00:00
2018-08-14 11:40:16+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0569,2018-08-14 11:40:16+00:00
2018-08-14 08:11:42+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1577,2018-08-14 08:11:42+00:00
2018-08-14 08:11:42+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0577,2018-08-14 08:11:42+00:00
2018-08-14 04:42:27+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1568,2018-08-14 04:42:27+00:00
2018-08-14 04:42:27+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0568,2018-08-14 04:42:27+00:00
2018-08-14 02:28:50+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1576,2018-08-14 02:28:50+00:00
2018-08-14 02:28:50+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0576,2018-08-14 02:28:50+00:00
2018-08-14 01:55:18+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1558,2018-08-14 01:55:18+00:00
2018-08-14 01:55:18+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0558,2018-08-14 01:55:18+00:00
2018-08-13 15:52:52+00:00,us-west-2c,c3.xlarge,Windows,0.2206,2018-08-13 15:52:52+00:00
2018-08-13 15:52:52+00:00,us-west-2a,c3.xlarge,Windows,0.2206,2018-08-13 15:52:52+00:00
2018-08-13 15:52:52+00:00,us-west-2b,c3.xlarge,Windows,0.2206,2018-08-13 15:52:52+00:00
2018-08-13 15:15:46+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1575,2018-08-13 15:15:46+00:00
2018-08-13 15:15:46+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0575,2018-08-13 15:15:46+00:00
2018-08-13 12:36:31+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1557,2018-08-13 12:36:31+00:00
2018-08-13 12:36:31+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0557,2018-08-13 12:36:31+00:00
2018-08-13 12:31:20+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1558,2018-08-13 12:31:20+00:00
2018-08-13 12:31:20+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0558,2018-08-13 12:31:20+00:00
2018-08-13 07:55:28+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1567,2018-08-13 07:55:28+00:00
2018-08-13 07:55:28+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0567,2018-08-13 07:55:28+00:00
2018-08-12 23:08:35+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1574,2018-08-12 23:08:35+00:00
2018-08-12 23:08:35+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0574,2018-08-12 23:08:35+00:00
2018-08-12 15:52:51+00:00,us-west-2c,c3.xlarge,Windows,0.2206,2018-08-12 15:52:51+00:00
2018-08-12 15:52:51+00:00,us-west-2a,c3.xlarge,Windows,0.2206,2018-08-12 15:52:51+00:00
2018-08-12 15:52:51+00:00,us-west-2b,c3.xlarge,Windows,0.2206,2018-08-12 15:52:51+00:00
2018-08-12 12:30:58+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1558,2018-08-12 12:30:58+00:00
2018-08-12 12:30:58+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0558,2018-08-12 12:30:58+00:00
2018-08-12 07:55:28+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1567,2018-08-12 07:55:28+00:00
2018-08-12 07:55:28+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0567,2018-08-12 07:55:28+00:00
2018-08-11 23:08:35+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1574,2018-08-11 23:08:35+00:00
2018-08-11 23:08:35+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0574,2018-08-11 23:08:35+00:00
2018-08-11 15:52:04+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1568,2018-08-11 15:52:04+00:00
2018-08-11 15:52:04+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1573,2018-08-11 15:52:04+00:00
2018-08-11 15:52:04+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1559,2018-08-11 15:52:04+00:00
2018-08-11 15:52:04+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0568,2018-08-11 15:52:04+00:00
2018-08-11 15:52:04+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0573,2018-08-11 15:52:04+00:00
2018-08-11 15:52:04+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0559,2018-08-11 15:52:04+00:00
2018-08-11 15:52:04+00:00,us-west-2c,c3.xlarge,Windows,0.2206,2018-08-11 15:52:04+00:00
2018-08-11 15:52:04+00:00,us-west-2a,c3.xlarge,Windows,0.2206,2018-08-11 15:52:04+00:00
2018-08-11 15:52:04+00:00,us-west-2b,c3.xlarge,Windows,0.2206,2018-08-11 15:52:04+00:00
2018-08-11 11:09:55+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1568,2018-08-11 11:09:55+00:00
2018-08-11 11:09:55+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0568,2018-08-11 11:09:55+00:00
2018-08-11 09:21:25+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1559,2018-08-11 09:21:25+00:00
2018-08-11 09:21:25+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0559,2018-08-11 09:21:25+00:00
2018-08-10 21:47:44+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1573,2018-08-10 21:47:44+00:00
2018-08-10 21:47:44+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0573,2018-08-10 21:47:44+00:00
2018-08-10 20:52:06+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1569,2018-08-10 20:52:06+00:00
2018-08-10 20:52:06+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1574,2018-08-10 20:52:06+00:00
2018-08-10 20:52:06+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.156,2018-08-10 20:52:06+00:00
2018-08-10 20:52:06+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0569,2018-08-10 20:52:06+00:00
2018-08-10 20:52:06+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0574,2018-08-10 20:52:06+00:00
2018-08-10 20:52:06+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.056,2018-08-10 20:52:06+00:00
2018-08-10 20:52:05+00:00,us-west-2c,c3.xlarge,Windows,0.2206,2018-08-10 20:52:05+00:00
2018-08-10 20:52:05+00:00,us-west-2a,c3.xlarge,Windows,0.2206,2018-08-10 20:52:05+00:00
2018-08-10 20:52:05+00:00,us-west-2b,c3.xlarge,Windows,0.2206,2018-08-10 20:52:05+00:00
2018-08-10 12:44:28+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.156,2018-08-10 12:44:28+00:00
2018-08-10 12:44:28+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.056,2018-08-10 12:44:28+00:00
2018-08-10 12:02:48+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1574,2018-08-10 12:02:48+00:00
2018-08-10 12:02:48+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0574,2018-08-10 12:02:48+00:00
2018-08-10 10:14:06+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1569,2018-08-10 10:14:06+00:00
2018-08-10 10:14:06+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0569,2018-08-10 10:14:06+00:00
2018-08-10 07:43:34+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1559,2018-08-10 07:43:34+00:00
2018-08-10 07:43:34+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0559,2018-08-10 07:43:34+00:00
2018-08-10 03:07:44+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.157,2018-08-10 03:07:44+00:00
2018-08-10 03:07:44+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.057,2018-08-10 03:07:44+00:00
2018-08-10 02:51:48+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1571,2018-08-10 02:51:48+00:00
2018-08-10 02:51:48+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1575,2018-08-10 02:51:48+00:00
2018-08-10 02:51:48+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.156,2018-08-10 02:51:48+00:00
2018-08-10 02:51:48+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0571,2018-08-10 02:51:48+00:00
2018-08-10 02:51:48+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0575,2018-08-10 02:51:48+00:00
2018-08-10 02:51:48+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.056,2018-08-10 02:51:48+00:00
2018-08-10 02:51:47+00:00,us-west-2c,c3.xlarge,Windows,0.2206,2018-08-10 02:51:47+00:00
2018-08-10 02:51:47+00:00,us-west-2a,c3.xlarge,Windows,0.2206,2018-08-10 02:51:47+00:00
2018-08-10 02:51:47+00:00,us-west-2b,c3.xlarge,Windows,0.2206,2018-08-10 02:51:47+00:00
2018-08-10 01:02:32+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1575,2018-08-10 01:02:32+00:00
2018-08-10 01:02:32+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0575,2018-08-10 01:02:32+00:00
2018-08-09 19:03:13+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.156,2018-08-09 19:03:13+00:00
2018-08-09 19:03:13+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.056,2018-08-09 19:03:13+00:00
2018-08-09 12:39:05+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1576,2018-08-09 12:39:05+00:00
2018-08-09 12:39:05+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0576,2018-08-09 12:39:05+00:00
2018-08-09 09:51:43+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1571,2018-08-09 09:51:43+00:00
2018-08-09 09:51:43+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0571,2018-08-09 09:51:43+00:00
2018-08-09 07:51:51+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1572,2018-08-09 07:51:51+00:00
2018-08-09 07:51:51+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1577,2018-08-09 07:51:51+00:00
2018-08-09 07:51:51+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1559,2018-08-09 07:51:51+00:00
2018-08-09 07:51:51+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0572,2018-08-09 07:51:51+00:00
2018-08-09 07:51:51+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0577,2018-08-09 07:51:51+00:00
2018-08-09 07:51:51+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0559,2018-08-09 07:51:51+00:00
2018-08-09 07:51:48+00:00,us-west-2c,c3.xlarge,Windows,0.2206,2018-08-09 07:51:48+00:00
2018-08-09 07:51:48+00:00,us-west-2a,c3.xlarge,Windows,0.2206,2018-08-09 07:51:48+00:00
2018-08-09 07:51:48+00:00,us-west-2b,c3.xlarge,Windows,0.2206,2018-08-09 07:51:48+00:00
2018-08-09 06:06:15+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1577,2018-08-09 06:06:15+00:00
2018-08-09 06:06:15+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0577,2018-08-09 06:06:15+00:00
2018-08-09 04:59:17+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1572,2018-08-09 04:59:17+00:00
2018-08-09 04:59:17+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0572,2018-08-09 04:59:17+00:00
2018-08-09 03:52:39+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1559,2018-08-09 03:52:39+00:00
2018-08-09 03:52:39+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0559,2018-08-09 03:52:39+00:00
2018-08-09 03:52:38+00:00,us-west-2c,c3.xlarge,Windows,0.2206,2018-08-09 03:52:38+00:00
2018-08-09 03:52:38+00:00,us-west-2a,c3.xlarge,Windows,0.2206,2018-08-09 03:52:38+00:00
2018-08-09 03:52:38+00:00,us-west-2b,c3.xlarge,Windows,0.2206,2018-08-09 03:52:38+00:00
2018-08-09 00:23:33+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1573,2018-08-09 00:23:33+00:00
2018-08-09 00:23:33+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0573,2018-08-09 00:23:33+00:00
2018-08-08 23:50:44+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1578,2018-08-08 23:50:44+00:00
2018-08-08 23:50:44+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0578,2018-08-08 23:50:44+00:00
2018-08-08 17:25:42+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1579,2018-08-08 17:25:42+00:00
2018-08-08 17:25:42+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0579,2018-08-08 17:25:42+00:00
2018-08-08 13:40:01+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1574,2018-08-08 13:40:01+00:00
2018-08-08 13:40:01+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0574,2018-08-08 13:40:01+00:00
2018-08-08 10:43:40+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.158,2018-08-08 10:43:40+00:00
2018-08-08 10:43:40+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.058,2018-08-08 10:43:40+00:00
2018-08-08 06:32:57+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1575,2018-08-08 06:32:57+00:00
2018-08-08 06:32:57+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0575,2018-08-08 06:32:57+00:00
2018-08-08 05:59:34+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.156,2018-08-08 05:59:34+00:00
2018-08-08 05:59:34+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.056,2018-08-08 05:59:34+00:00
2018-08-08 03:52:21+00:00,us-west-2c,c3.xlarge,Windows,0.2206,2018-08-08 03:52:21+00:00
2018-08-08 03:52:21+00:00,us-west-2a,c3.xlarge,Windows,0.2206,2018-08-08 03:52:21+00:00
2018-08-08 03:52:21+00:00,us-west-2b,c3.xlarge,Windows,0.2206,2018-08-08 03:52:21+00:00
2018-08-07 22:11:38+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1581,2018-08-07 22:11:38+00:00
2018-08-07 22:11:38+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0581,2018-08-07 22:11:38+00:00
2018-08-07 20:15:34+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1576,2018-08-07 20:15:34+00:00
2018-08-07 20:15:34+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0576,2018-08-07 20:15:34+00:00
2018-08-07 13:48:59+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1577,2018-08-07 13:48:59+00:00
2018-08-07 13:48:59+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0577,2018-08-07 13:48:59+00:00
2018-08-07 06:59:57+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.158,2018-08-07 06:59:57+00:00
2018-08-07 06:59:57+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.058,2018-08-07 06:59:57+00:00
2018-08-07 06:51:08+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1578,2018-08-07 06:51:08+00:00
2018-08-07 06:51:08+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0578,2018-08-07 06:51:08+00:00
2018-08-07 06:09:23+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1561,2018-08-07 06:09:23+00:00
2018-08-07 06:09:23+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0561,2018-08-07 06:09:23+00:00
2018-08-07 03:52:06+00:00,us-west-2c,c3.xlarge,Windows,0.2206,2018-08-07 03:52:06+00:00
2018-08-07 03:52:06+00:00,us-west-2a,c3.xlarge,Windows,0.2206,2018-08-07 03:52:06+00:00
2018-08-07 03:52:06+00:00,us-west-2b,c3.xlarge,Windows,0.2206,2018-08-07 03:52:06+00:00
2018-08-07 03:52:02+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1581,2018-08-07 03:52:02+00:00
2018-08-07 03:52:02+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0581,2018-08-07 03:52:02+00:00
2018-08-07 01:08:42+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1579,2018-08-07 01:08:42+00:00
2018-08-07 01:08:42+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0579,2018-08-07 01:08:42+00:00
2018-08-07 00:18:42+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.156,2018-08-07 00:18:42+00:00
2018-08-07 00:18:42+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.056,2018-08-07 00:18:42+00:00
2018-08-06 13:13:16+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.158,2018-08-06 13:13:16+00:00
2018-08-06 13:13:16+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.058,2018-08-06 13:13:16+00:00
2018-08-06 03:52:02+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1581,2018-08-06 03:52:02+00:00
2018-08-06 03:52:02+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1581,2018-08-06 03:52:02+00:00
2018-08-06 03:52:02+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1561,2018-08-06 03:52:02+00:00
2018-08-06 03:52:02+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0581,2018-08-06 03:52:02+00:00
2018-08-06 03:52:02+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0581,2018-08-06 03:52:02+00:00
2018-08-06 03:52:02+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0561,2018-08-06 03:52:02+00:00
2018-08-06 03:52:01+00:00,us-west-2c,c3.xlarge,Windows,0.2206,2018-08-06 03:52:01+00:00
2018-08-06 03:52:01+00:00,us-west-2a,c3.xlarge,Windows,0.2206,2018-08-06 03:52:01+00:00
2018-08-06 03:52:01+00:00,us-west-2b,c3.xlarge,Windows,0.2206,2018-08-06 03:52:01+00:00
2018-08-06 02:54:36+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1581,2018-08-06 02:54:36+00:00
2018-08-06 02:54:36+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0581,2018-08-06 02:54:36+00:00
2018-08-06 02:32:50+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1582,2018-08-06 02:32:50+00:00
2018-08-06 02:32:50+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0582,2018-08-06 02:32:50+00:00
2018-08-05 23:54:01+00:00,us-west-2c,c3.xlarge,Windows,0.2206,2018-08-05 23:54:01+00:00
2018-08-05 23:54:01+00:00,us-west-2a,c3.xlarge,Windows,0.2206,2018-08-05 23:54:01+00:00
2018-08-05 23:54:01+00:00,us-west-2b,c3.xlarge,Windows,0.2206,2018-08-05 23:54:01+00:00
2018-08-05 15:04:31+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1581,2018-08-05 15:04:31+00:00
2018-08-05 15:04:31+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0581,2018-08-05 15:04:31+00:00
2018-08-05 09:38:28+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1582,2018-08-05 09:38:28+00:00
2018-08-05 09:38:28+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0582,2018-08-05 09:38:28+00:00
2018-08-05 05:19:24+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1561,2018-08-05 05:19:24+00:00
2018-08-05 05:19:24+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0561,2018-08-05 05:19:24+00:00
2018-08-05 03:47:57+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1581,2018-08-05 03:47:57+00:00
2018-08-05 03:47:57+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0581,2018-08-05 03:47:57+00:00
2018-08-05 02:32:21+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1582,2018-08-05 02:32:21+00:00
2018-08-05 02:32:21+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0582,2018-08-05 02:32:21+00:00
2018-08-04 23:53:05+00:00,us-west-2c,c3.xlarge,Windows,0.2206,2018-08-04 23:53:05+00:00
2018-08-04 23:53:05+00:00,us-west-2a,c3.xlarge,Windows,0.2206,2018-08-04 23:53:05+00:00
2018-08-04 23:53:05+00:00,us-west-2b,c3.xlarge,Windows,0.2206,2018-08-04 23:53:05+00:00
2018-08-04 20:33:22+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1583,2018-08-04 20:33:22+00:00
2018-08-04 20:33:22+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0583,2018-08-04 20:33:22+00:00
2018-08-04 18:55:26+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1562,2018-08-04 18:55:26+00:00
2018-08-04 18:55:26+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0562,2018-08-04 18:55:26+00:00
2018-08-04 06:04:03+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1583,2018-08-04 06:04:03+00:00
2018-08-04 06:04:03+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0583,2018-08-04 06:04:03+00:00
2018-08-03 23:52:12+00:00,us-west-2c,c3.xlarge,Windows,0.2206,2018-08-03 23:52:12+00:00
2018-08-03 23:52:12+00:00,us-west-2a,c3.xlarge,Windows,0.2206,2018-08-03 23:52:12+00:00
2018-08-03 23:52:12+00:00,us-west-2b,c3.xlarge,Windows,0.2206,2018-08-03 23:52:12+00:00
2018-08-03 23:52:05+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1584,2018-08-03 23:52:05+00:00
2018-08-03 23:52:05+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0584,2018-08-03 23:52:05+00:00
2018-08-03 23:22:46+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1582,2018-08-03 23:22:46+00:00
2018-08-03 23:22:46+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0582,2018-08-03 23:22:46+00:00
2018-08-03 18:55:23+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1562,2018-08-03 18:55:23+00:00
2018-08-03 18:55:23+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0562,2018-08-03 18:55:23+00:00
2018-08-03 06:23:18+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1561,2018-08-03 06:23:18+00:00
2018-08-03 06:23:18+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0561,2018-08-03 06:23:18+00:00
2018-08-03 04:01:15+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1581,2018-08-03 04:01:15+00:00
2018-08-03 04:01:15+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0581,2018-08-03 04:01:15+00:00
2018-08-02 23:51:58+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1584,2018-08-02 23:51:58+00:00
2018-08-02 23:51:58+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.158,2018-08-02 23:51:58+00:00
2018-08-02 23:51:58+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.156,2018-08-02 23:51:58+00:00
2018-08-02 23:51:58+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0584,2018-08-02 23:51:58+00:00
2018-08-02 23:51:58+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.058,2018-08-02 23:51:58+00:00
2018-08-02 23:51:58+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.056,2018-08-02 23:51:58+00:00
2018-08-02 23:51:58+00:00,us-west-2c,c3.xlarge,Windows,0.2206,2018-08-02 23:51:58+00:00
2018-08-02 23:51:58+00:00,us-west-2a,c3.xlarge,Windows,0.2206,2018-08-02 23:51:58+00:00
2018-08-02 23:51:58+00:00,us-west-2b,c3.xlarge,Windows,0.2206,2018-08-02 23:51:58+00:00
2018-08-02 23:25:32+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1584,2018-08-02 23:25:32+00:00
2018-08-02 23:25:32+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0584,2018-08-02 23:25:32+00:00
2018-08-02 22:43:44+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.158,2018-08-02 22:43:44+00:00
2018-08-02 22:43:44+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.058,2018-08-02 22:43:44+00:00
2018-08-02 19:31:52+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.156,2018-08-02 19:31:52+00:00
2018-08-02 19:31:52+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.056,2018-08-02 19:31:52+00:00
2018-08-02 16:36:04+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1583,2018-08-02 16:36:04+00:00
2018-08-02 16:36:04+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0583,2018-08-02 16:36:04+00:00
2018-08-02 15:37:32+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1579,2018-08-02 15:37:32+00:00
2018-08-02 15:37:32+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0579,2018-08-02 15:37:32+00:00
2018-08-02 08:23:25+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1578,2018-08-02 08:23:25+00:00
2018-08-02 08:23:25+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0578,2018-08-02 08:23:25+00:00
2018-08-02 07:16:38+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1559,2018-08-02 07:16:38+00:00
2018-08-02 07:16:38+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0559,2018-08-02 07:16:38+00:00
2018-08-02 04:51:58+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1582,2018-08-02 04:51:58+00:00
2018-08-02 04:51:58+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1577,2018-08-02 04:51:58+00:00
2018-08-02 04:51:58+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1558,2018-08-02 04:51:58+00:00
2018-08-02 04:51:58+00:00,us-west-2c,c3.xlarge,Linux/UNIX,0.0582,2018-08-02 04:51:58+00:00
2018-08-02 04:51:58+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0577,2018-08-02 04:51:58+00:00
2018-08-02 04:51:58+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0558,2018-08-02 04:51:58+00:00
2018-08-02 04:51:58+00:00,us-west-2c,c3.xlarge,Windows,0.2206,2018-08-02 04:51:58+00:00
2018-08-02 04:51:58+00:00,us-west-2a,c3.xlarge,Windows,0.2206,2018-08-02 04:51:58+00:00
2018-08-02 04:51:58+00:00,us-west-2b,c3.xlarge,Windows,0.2206,2018-08-02 04:51:58+00:00
2018-08-02 02:32:02+00:00,us-west-2a,c3.xlarge,SUSE Linux,0.1577,2018-08-02 02:32:02+00:00
2018-08-02 02:32:02+00:00,us-west-2a,c3.xlarge,Linux/UNIX,0.0577,2018-08-02 02:32:02+00:00
2018-08-02 00:01:55+00:00,us-west-2b,c3.xlarge,SUSE Linux,0.1558,2018-08-02 00:01:55+00:00
2018-08-02 00:01:55+00:00,us-west-2b,c3.xlarge,Linux/UNIX,0.0558,2018-08-02 00:01:55+00:00
2018-08-01 23:28:27+00:00,us-west-2c,c3.xlarge,SUSE Linux,0.1582,2018-08-01 23:28:27+00:00
